"Date","Max.temperature","Min.temperature","Avg.temperature","Norm.temperature","Depart.temperature","DD.heat","DD.cool","Total.equiv.precipitation","Trace.precipitation","Snow.ice.precipitation","Trace.snow.ice.precipitation","Snow.ice.onground","Trace.snow.ice.onground","Avg.wind.speed","Fastest.wind.speed","Fastest.wind.direction","Total.sunshine.minutes","Percent.possible.sunshine.minutes","Sky.cover","weather.occur"
2014-04-06,21,7,14,20,-6,51,0,0.05,FALSE,0.5,FALSE,25,FALSE,"57.8",96,"290(W)","489",62,5,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-04-07,31,19,25,21,4,40,0,0.44,FALSE,3.3,FALSE,25,FALSE,"35.3",89,"150(SE)","470",59,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-04-08,38,18,28,21,7,37,0,1.22,FALSE,4.1,FALSE,25,FALSE,"53.2",98,"150(SE)","35",4,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2014-04-09,21,4,13,21,-8,52,0,0.03,FALSE,0.3,FALSE,19,FALSE,"62.3",89,"310(NW)","248",31,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-04-10,32,6,19,22,-3,46,0,0.14,FALSE,0.3,FALSE,19,FALSE,"44.6",87,"260(W)","740",92,5,"ICE PELLETS, GLAZE OR RIME"
2014-04-11,33,23,28,22,6,37,0,0,TRUE,0.2,FALSE,19,FALSE,"43.6",91,"270(W)","400",50,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-04-12,31,20,26,23,3,39,0,0,FALSE,0,FALSE,19,FALSE,"38.3",68,"280(W)","663",82,5,"NA"
2014-04-13,43,22,33,23,10,32,0,0.15,FALSE,0.6,FALSE,18,FALSE,"39.7",76,"260(W)","46",6,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-04-14,50,40,45,23,22,20,0,0,FALSE,0,FALSE,14,FALSE,"44.5",77,"250(W)","475",58,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-04-15,44,9,27,24,3,38,0,2.13,FALSE,0.8,FALSE,6,FALSE,"40.1",83,"200(S)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME"
2014-04-16,18,-3,8,24,-16,57,0,0.23,FALSE,1.1,FALSE,2,FALSE,"56.9",92,"320(NW)","356",43,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-04-17,32,16,24,25,-1,41,0,0,FALSE,0,FALSE,2,FALSE,"14.1",36,"170(S)","826",100,6,"NA"
2014-04-18,33,20,27,25,2,38,0,0,FALSE,0,FALSE,2,FALSE,"24.6",57,"300(NW)","685",83,9,"NA"
2014-04-19,23,11,17,25,-8,48,0,0.09,FALSE,0.8,FALSE,2,FALSE,"47.9",78,"310(NW)","12",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-04-20,36,11,24,26,-2,41,0,0,FALSE,0,FALSE,2,FALSE,"21.3",41,"260(W)","833",100,4,"NA"
2014-04-21,44,30,37,26,11,28,0,0,FALSE,0,FALSE,2,FALSE,"30.7",55,"270(W)","395",47,8,"NA"
2014-04-22,41,32,37,27,10,28,0,0.17,FALSE,0,TRUE,1,FALSE,"28.5",51,"260(W)","70",8,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS"
2014-04-23,32,15,24,27,-3,41,0,0.93,FALSE,5.2,FALSE,1,FALSE,"46.7",97,"360(N)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2014-04-24,20,11,16,27,-11,49,0,0.34,FALSE,2.1,FALSE,4,FALSE,"63",106,"360(N)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-04-25,34,15,25,28,-3,40,0,0,FALSE,0,FALSE,4,FALSE,"24.2",65,"340(N)","776",91,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-04-26,27,20,24,28,-4,41,0,0.26,FALSE,1.6,FALSE,2,FALSE,"27.8",57,"150(SE)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-04-27,25,19,22,29,-7,43,0,0.2,FALSE,1.2,FALSE,3,FALSE,"23.9",67,"020(N)","30",4,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-04-28,29,19,24,29,-5,41,0,0.1,FALSE,1,FALSE,4,FALSE,"32.1",59,"010(N)","630",74,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME"
2014-04-29,28,18,23,29,-6,42,0,0,FALSE,0,FALSE,4,FALSE,"36.5",54,"130(SE)","767",89,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-04-30,32,19,26,30,-4,39,0,0.23,FALSE,0.2,FALSE,4,FALSE,"33.5",68,"200(S)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME"
2014-05-01,44,27,36,30,6,29,0,0.74,FALSE,0.1,FALSE,4,FALSE,"43.1",75,"200(S)","17",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME"
2014-05-02,30,23,27,30,-3,38,0,0.27,FALSE,1.8,FALSE,3,FALSE,"42.9",67,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, GLAZE OR RIME"
2014-05-03,35,23,29,31,-2,36,0,0.27,FALSE,2.4,FALSE,4,FALSE,"26.5",48,"310(NW)","77",9,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME"
2014-05-04,30,23,27,31,-4,38,0,1.45,FALSE,8.1,FALSE,5,FALSE,"35",62,"340(N)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2014-05-05,28,24,26,32,-6,39,0,0.07,FALSE,0.4,FALSE,8,FALSE,"40.4",69,"350(N)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2014-05-06,26,21,24,32,-8,41,0,0.04,FALSE,0.2,FALSE,8,FALSE,"34.5",55,"330(NW)","15",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-05-07,31,20,26,32,-6,39,0,0,FALSE,0,FALSE,8,FALSE,"25.2",43,"340(N)","860",98,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-05-08,38,24,31,33,-2,34,0,0,FALSE,0,FALSE,8,FALSE,"18.4",35,"290(W)","789",89,5,"NA"
2014-05-09,43,30,37,33,4,28,0,0.05,FALSE,0,FALSE,7,FALSE,"26",63,"220(SW)","60",7,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-05-10,48,34,41,34,7,24,0,0.6,FALSE,0,FALSE,3,FALSE,"47.5",89,"240(SW)","115",13,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-05-11,41,29,35,34,1,30,0,0,FALSE,0,FALSE,0,TRUE,"50.6",77,"270(W)","552",62,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-05-12,47,33,40,34,6,25,0,0.01,FALSE,0,FALSE,0,FALSE,"42.5",81,"280(W)","600",67,5,"NA"
2014-05-13,48,36,42,35,7,23,0,0.02,FALSE,0,FALSE,0,FALSE,"21",41,"320(NW)","175",20,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-05-14,56,42,49,35,14,16,0,0.02,FALSE,0,FALSE,0,FALSE,"25.1",50,"270(W)","395",44,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-05-15,52,47,50,35,15,15,0,0.07,FALSE,0,FALSE,0,FALSE,"32.4",56,"170(S)","5",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-05-16,50,40,45,36,9,20,0,1.15,FALSE,0,FALSE,0,FALSE,"42.3",78,"150(SE)","95",11,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-05-17,47,31,39,36,3,26,0,1.38,FALSE,0,FALSE,0,FALSE,"26.7",81,"140(SE)","280",31,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-05-18,39,24,32,36,-4,33,0,0,TRUE,0,TRUE,0,FALSE,"16.7",45,"340(N)","579",64,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, HAIL, *"
2014-05-19,31,24,28,37,-9,37,0,1.1,FALSE,6.9,FALSE,0,FALSE,"45.6",83,"330(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2014-05-20,37,28,33,37,-4,32,0,0,FALSE,0,FALSE,4,FALSE,"38.6",67,"340(N)","160",18,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-05-21,46,34,40,37,3,25,0,0,FALSE,0,FALSE,1,FALSE,"14",44,"350(N)","369",41,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-05-22,46,35,41,38,3,24,0,0.03,FALSE,0,FALSE,0,FALSE,"14.8",32,"140(SE)","250",27,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-05-23,37,34,36,38,-2,29,0,0.35,FALSE,0,FALSE,0,FALSE,"10.8",24,"130(SE)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-05-24,42,33,38,38,0,27,0,0.28,FALSE,0,TRUE,0,FALSE,"15.5",33,"010(N)","55",6,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS"
2014-05-25,46,34,40,39,1,25,0,0.03,FALSE,0,FALSE,0,FALSE,"24",55,"260(W)","350",38,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-05-26,45,38,42,39,3,23,0,0.94,FALSE,0,TRUE,0,FALSE,"54.5",90,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, HAIL, *"
2014-05-27,46,35,41,39,2,24,0,0.85,FALSE,0,FALSE,0,FALSE,"21.8",53,"320(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2014-05-28,43,27,35,40,-5,30,0,0.12,FALSE,0,FALSE,0,FALSE,"17",43,"080(E)","130",14,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-05-29,47,29,38,40,-2,27,0,0,FALSE,0,FALSE,0,FALSE,"12.9",35,"090(E)","840",91,5,"NA"
2014-05-30,44,32,38,40,-2,27,0,0.3,FALSE,0.5,FALSE,0,FALSE,"17.8",40,"010(N)","341",37,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, HAIL, *"
2014-05-31,40,32,36,41,-5,29,0,0.09,FALSE,0,TRUE,0,FALSE,"19.8",40,"020(N)","357",38,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS"
2014-06-01,53,36,45,41,4,20,0,0,FALSE,0,FALSE,0,FALSE,"14.2",34,"260(W)","902",97,5,"NA"
2014-06-02,62,42,52,41,11,13,0,0,FALSE,0,FALSE,0,FALSE,"15.9",36,"270(W)","857",92,6,"NA"
2014-06-03,58,44,51,42,9,14,0,0.01,FALSE,0,FALSE,0,FALSE,"16.5",37,"120(SE)","848",91,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-04,49,37,43,42,1,22,0,0.01,FALSE,0,FALSE,0,FALSE,"24.2",40,"240(SW)","40",4,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-05,45,37,41,42,-1,24,0,0.08,FALSE,0,FALSE,0,FALSE,"18.1",46,"240(SW)","114",12,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-06,42,37,40,43,-3,25,0,0.13,FALSE,0,FALSE,0,FALSE,"29.3",60,"330(NW)","15",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-07,50,41,46,43,3,19,0,0,FALSE,0,FALSE,0,FALSE,"23.5",62,"330(NW)","417",45,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-08,58,46,52,43,9,13,0,0,FALSE,0,FALSE,0,FALSE,"7",23,"240(SW)","490",52,6,"NA"
2014-06-09,58,48,53,43,10,12,0,0.01,FALSE,0,FALSE,0,FALSE,"6.5",19,"260(W)","240",26,9,"NA"
2014-06-10,52,41,47,44,3,18,0,0.05,FALSE,0,FALSE,0,FALSE,"15.3",34,"100(E)","140",15,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-11,50,36,43,44,-1,22,0,0.12,FALSE,0,FALSE,0,FALSE,"19.8",39,"150(SE)","620",66,8,"NA"
2014-06-12,46,33,40,44,-4,25,0,1.64,FALSE,0,FALSE,0,FALSE,"31.1",53,"170(S)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-13,52,41,47,45,2,18,0,0.64,FALSE,0,FALSE,0,FALSE,"29",64,"130(SE)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-14,51,36,44,45,-1,21,0,0.16,FALSE,0,FALSE,0,FALSE,"22.9",41,"280(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-15,43,37,40,45,-5,25,0,0.17,FALSE,0,FALSE,0,FALSE,"37.6",69,"310(NW)","150",16,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-16,56,38,47,45,2,18,0,0.01,FALSE,0,FALSE,0,FALSE,"18",45,"330(NW)","943",100,6,"NA"
2014-06-17,60,47,54,46,8,11,0,0,TRUE,0,FALSE,0,FALSE,"20.3",46,"190(S)","476",50,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-18,54,43,49,46,3,16,0,1.76,FALSE,0,FALSE,0,FALSE,"51.8",87,"280(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2014-06-19,46,34,40,46,-6,25,0,0,FALSE,0,FALSE,0,FALSE,"42.3",74,"360(N)","685",73,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-20,37,29,33,46,-13,32,0,0,FALSE,0,FALSE,0,FALSE,"42.3",89,"350(N)","195",21,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-06-21,41,31,36,47,-11,29,0,0,FALSE,0,FALSE,0,FALSE,"25.8",48,"290(W)","215",23,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-06-22,48,33,41,47,-6,24,0,0,FALSE,0,FALSE,0,FALSE,"12.2",36,"310(NW)","530",56,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-23,56,40,48,47,1,17,0,0,FALSE,0,FALSE,0,FALSE,"10.9",40,"240(SW)","585",62,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-24,54,45,50,47,3,15,0,0.01,FALSE,0,FALSE,0,FALSE,"32.5",59,"250(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-25,55,50,53,47,6,12,0,2.79,FALSE,0,FALSE,0,FALSE,"33.7",78,"270(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-26,53,41,47,47,0,18,0,1.74,FALSE,0,FALSE,0,FALSE,"18.2",40,"030(NE)","60",6,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-27,54,42,48,48,0,17,0,0,FALSE,0,FALSE,0,FALSE,"15.1",36,"010(N)","669",71,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-28,60,48,54,48,6,11,0,0,FALSE,0,FALSE,0,FALSE,"8.7",22,"260(W)","518",55,6,"NA"
2014-06-29,62,47,55,48,7,10,0,0,FALSE,0,FALSE,0,FALSE,"11.7",31,"260(W)","511",54,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-06-30,63,52,58,48,10,7,0,0,FALSE,0,FALSE,0,FALSE,"21",41,"270(W)","350",37,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-01,67,51,59,48,11,6,0,0,FALSE,0,FALSE,0,FALSE,"28.7",62,"250(W)","355",38,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-02,68,54,61,48,13,4,0,0.43,FALSE,0,FALSE,0,FALSE,"35.1",70,"270(W)","270",29,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2014-07-03,63,50,57,48,9,8,0,1.09,FALSE,0,TRUE,0,FALSE,"23.1",52,"280(W)","585",62,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, HAIL, *"
2014-07-04,51,39,45,49,-4,20,0,1.06,FALSE,0,FALSE,0,FALSE,"25.7",55,"010(N)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-05,46,33,40,49,-9,25,0,0.42,FALSE,0,FALSE,0,FALSE,"63.7",96,"350(N)","35",4,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-06,52,40,46,49,-3,19,0,0,FALSE,0,FALSE,0,FALSE,"53.4",80,"300(NW)","420",45,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-07,58,45,52,49,3,13,0,0.23,FALSE,0,FALSE,0,FALSE,"38.5",67,"290(W)","398",43,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-08,59,48,54,49,5,11,0,0.4,FALSE,0,TRUE,0,FALSE,"35.7",73,"220(SW)","145",16,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, HAIL, *"
2014-07-09,52,46,49,49,0,16,0,0.21,FALSE,0,FALSE,0,FALSE,"45.9",79,"280(W)","380",41,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2014-07-10,49,39,44,49,-5,21,0,0.03,FALSE,0,FALSE,0,FALSE,"35",62,"270(W)","556",60,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-11,55,40,48,49,-1,17,0,0,FALSE,0,FALSE,0,FALSE,"16.7",32,"280(W)","900",97,5,"NA"
2014-07-12,58,43,51,49,2,14,0,0,FALSE,0,FALSE,0,FALSE,"20.9",43,"250(W)","734",79,5,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-13,57,51,54,49,5,11,0,0.51,FALSE,0,FALSE,0,FALSE,"33.9",67,"240(SW)","70",8,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, SMOKE OR HAZE"
2014-07-14,60,45,53,49,4,12,0,0.31,FALSE,0,FALSE,0,FALSE,"31",78,"290(W)","280",30,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-15,58,51,55,49,6,10,0,0.69,FALSE,0,FALSE,0,FALSE,"23.2",51,"220(SW)","10",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2014-07-16,56,43,50,49,1,15,0,0.49,FALSE,0,FALSE,0,FALSE,"20",43,"290(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-17,50,40,45,49,-4,20,0,0,FALSE,0,FALSE,0,FALSE,"23",52,"280(W)","475",52,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-18,51,39,45,49,-4,20,0,0,FALSE,0,FALSE,0,FALSE,"24.8",56,"290(W)","305",33,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-19,55,43,49,49,0,16,0,0,FALSE,0,FALSE,0,FALSE,"5.3",17,"210(SW)","320",35,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-20,51,43,47,49,-2,18,0,0,TRUE,0,FALSE,0,FALSE,"10.3",25,"130(SE)","390",43,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-21,58,44,51,49,2,14,0,0,FALSE,0,FALSE,0,FALSE,"9.6",25,"270(W)","571",62,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-22,60,49,55,49,6,10,0,0,FALSE,0,FALSE,0,FALSE,"23.3",50,"280(W)","355",39,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-23,60,50,55,49,6,10,0,1.88,FALSE,0,FALSE,0,FALSE,"36",60,"270(W)","20",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2014-07-24,51,39,45,49,-4,20,0,0.01,FALSE,0,FALSE,0,FALSE,"20.8",36,"340(N)","308",34,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-25,50,40,45,49,-4,20,0,0,FALSE,0,FALSE,0,FALSE,"34.6",53,"330(NW)","245",27,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-26,53,42,48,49,-1,17,0,0.01,FALSE,0,FALSE,0,FALSE,"32.8",57,"260(W)","275",30,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-27,52,44,48,49,-1,17,0,0.37,FALSE,0,FALSE,0,FALSE,"28.7",60,"240(SW)","150",17,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2014-07-28,54,43,49,49,0,16,0,2.66,FALSE,0,FALSE,0,FALSE,"24.3",62,"120(SE)","134",15,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2014-07-29,48,38,43,49,-6,22,0,0.16,FALSE,0,FALSE,0,FALSE,"19.2",55,"310(NW)","380",42,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-30,49,39,44,49,-5,21,0,0,FALSE,0,FALSE,0,FALSE,"8.8",23,"240(SW)","170",19,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-07-31,46,41,44,49,-5,21,0,0.15,FALSE,0,TRUE,0,FALSE,"25.6",49,"250(W)","40",4,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, HAIL, *"
2014-08-01,56,43,50,49,1,15,0,0,FALSE,0,FALSE,0,FALSE,"22.4",40,"270(W)","505",57,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-02,57,48,53,49,4,12,0,0.01,FALSE,0,FALSE,0,FALSE,"9.3",41,"240(SW)","175",20,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-03,57,49,53,49,4,12,0,0.05,FALSE,0,FALSE,0,FALSE,"3.6",13,"240(SW)","260",29,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-04,54,47,51,49,2,14,0,0.05,FALSE,0,FALSE,0,FALSE,"13.8",35,"270(W)","230",26,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-05,56,47,52,49,3,13,0,0.01,FALSE,0,FALSE,0,FALSE,"20.5",40,"270(W)","482",55,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-06,52,40,46,49,-3,19,0,0.05,FALSE,0,FALSE,0,FALSE,"26.7",44,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-07,45,38,42,49,-7,23,0,0.15,FALSE,0.1,FALSE,0,FALSE,"30.5",52,"350(N)","5",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, HAIL"
2014-08-08,48,40,44,49,-5,21,0,0.02,FALSE,0,FALSE,0,FALSE,"29.3",51,"340(N)","120",14,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-09,51,42,47,49,-2,18,0,0,TRUE,0,FALSE,0,FALSE,"23.8",46,"330(NW)","366",42,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-10,58,45,52,49,3,13,0,0.36,FALSE,0.2,FALSE,0,FALSE,"14.2",29,"350(N)","499",57,8,"THUNDER, HAIL"
2014-08-11,60,48,54,49,5,11,0,0.02,FALSE,0,FALSE,0,FALSE,"7.6",21,"220(SW)","275",32,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-12,51,44,48,49,-1,17,0,0,FALSE,0,FALSE,0,FALSE,"27.5",66,"140(SE)","157",18,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-13,49,41,45,49,-4,20,0,2.8,FALSE,0,FALSE,0,FALSE,"41.2",83,"130(SE)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2014-08-14,46,35,41,49,-8,24,0,0.28,FALSE,0,FALSE,0,FALSE,"18.5",39,"270(W)","400",47,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-15,41,35,38,48,-10,27,0,0.01,FALSE,0,FALSE,0,FALSE,"16",35,"240(SW)","160",19,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-16,43,37,40,48,-8,25,0,0.26,FALSE,0,FALSE,0,FALSE,"27.3",49,"270(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
